timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2025-11-06T12:01:42,optuna_tuning,4a91f731-bd25-4ec3-9847-95527ee39bb0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14697.83310173289,0.5776914043490896,3.9304528793498086e-05,70.87025628,268.4191797412595,70.0,0.2600666625626771,0.9805550602767495,0.2758276913857717,1.5164494142251992,0.0,Germany,DEU,,,,Linux-5.15.0-160-generic-x86_64-with-glibc2.35,3.14.0,3.0.8,128,AMD EPYC 7662 64-Core Processor,1,4 x NVIDIA A100-SXM4-40GB,9.491,51.2993,1007.5548896789552,machine,N,1.0,0.0
2025-11-06T12:57:07,training_cost_comparison,721b7948-e5e5-494b-84bb-864ba42199d4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3284.3818473699503,0.15028244983433797,4.575669237566891e-05,109.37134411200002,270.58023194310397,70.0,0.10538832137885432,0.2274666975287687,0.06163887749436675,0.3944938964019897,0.0,Germany,DEU,,,,Linux-5.15.0-160-generic-x86_64-with-glibc2.35,3.14.0,3.0.8,128,AMD EPYC 7662 64-Core Processor,1,4 x NVIDIA A100-SXM4-40GB,9.491,51.2993,1007.5548896789551,machine,N,1.0,0.0
